customer_id,parent_segment,segment
18194,Loyalty,Low
16689,Loyalty,High
16438,Loyalty,Low
13067,Loyalty,Medium
16460,Loyalty,Medium
13325,Loyalty,Low
12640,Loyalty,High
13774,Loyalty,Low
12497,Loyalty,Low
12752,Loyalty,High
15504,Loyalty,Medium
15500,Loyalty,Medium
17557,Loyalty,High
13228,Loyalty,Low
14356,Loyalty,High
13416,Loyalty,High
17628,Loyalty,High
16527,Loyalty,Medium
16428,Loyalty,High
15341,Loyalty,High
16215,Loyalty,Low
14164,Loyalty,High
15888,Loyalty,Medium
17564,Loyalty,Medium
13356,Loyalty,Low
12390,Loyalty,Medium
18228,Loyalty,Medium
17415,Loyalty,High
13350,Loyalty,Low
12550,Loyalty,Medium
16627,Loyalty,Low
17475,Loyalty,Medium
14951,Loyalty,Low
14780,Loyalty,High
14887,Loyalty,High
15399,Loyalty,Low
17466,Loyalty,Low
16379,Loyalty,High
17172,Loyalty,High
15239,Loyalty,Low
16213,Loyalty,High
15603,Loyalty,High
14261,Loyalty,High
12657,Loyalty,High
15571,Loyalty,Medium
15484,Loyalty,High
12936,Loyalty,Low
16236,Loyalty,Low
16669,Loyalty,Medium
15398,Loyalty,Low
12906,Loyalty,High
17079,Loyalty,High
14125,Loyalty,High
17163,Loyalty,Medium
12952,Loyalty,High
12579,Loyalty,Medium
13279,Loyalty,High
12425,Loyalty,Medium
16715,Loyalty,Medium
13519,Loyalty,High
12546,Loyalty,Medium
15744,Loyalty,Low
13127,Loyalty,High
15714,Loyalty,Medium
17480,Loyalty,High
15763,Loyalty,Medium
15075,Loyalty,High
16978,Loyalty,Low
14014,Loyalty,High
16240,Loyalty,Medium
13336,Loyalty,Low
14652,Loyalty,Low
15807,Loyalty,Low
15762,Loyalty,Medium
15475,Loyalty,Low
15978,Loyalty,High
16485,Loyalty,Medium
12488,Loyalty,Low
13083,Loyalty,High
16169,Loyalty,Low
17506,Loyalty,High
16480,Loyalty,Low
17006,Loyalty,Medium
17498,Loyalty,Low
17131,Loyalty,Low
13536,Loyalty,High
15429,Loyalty,Low
17154,Loyalty,High
16594,Loyalty,High
16049,Loyalty,Low
14757,Loyalty,Low
16198,Loyalty,Medium
13670,Loyalty,Low
18066,Loyalty,High
14806,Loyalty,Low
12783,Loyalty,Medium
13429,Loyalty,Low
15154,Loyalty,High
13390,Loyalty,High
12925,Loyalty,Low
13927,Loyalty,Medium
18205,Loyalty,High
14908,Loyalty,High
13639,Loyalty,Low
15958,Loyalty,Medium
15492,Loyalty,High
15243,Loyalty,Low
16468,Loyalty,High
15344,Loyalty,High
13866,Loyalty,Low
12612,Loyalty,High
16999,Loyalty,High
13514,Loyalty,Low
13314,Loyalty,High
17805,Loyalty,High
18278,Loyalty,Low
13979,Loyalty,Low
16181,Loyalty,Low
15568,Loyalty,Medium
16354,Loyalty,Low
14412,Loyalty,Medium
16119,Loyalty,Low
14109,Loyalty,High
16157,Loyalty,Low
15348,Loyalty,High
16281,Loyalty,Low
13924,Loyalty,Low
14434,Loyalty,Low
13061,Loyalty,Medium
17513,Loyalty,Low
16909,Loyalty,High
16650,Loyalty,Medium
18192,Loyalty,Medium
17447,Loyalty,High
17427,Loyalty,High
15175,Loyalty,Low
13960,Loyalty,Medium
17528,Loyalty,Medium
16361,Loyalty,Medium
13886,Loyalty,Medium
13354,Loyalty,Low
15050,Loyalty,Medium
13503,Loyalty,Low
16653,Loyalty,Low
16574,Loyalty,Medium
13759,Loyalty,High
17813,Loyalty,High
12718,Loyalty,Medium
15949,Loyalty,Low
12703,Loyalty,Low
13364,Loyalty,High
16268,Loyalty,Low
18053,Loyalty,Low
16101,Loyalty,Medium
15565,Loyalty,Low
18217,Loyalty,Low
13954,Loyalty,Medium
15593,Loyalty,High
13095,Loyalty,Low
13347,Loyalty,Medium
15185,Loyalty,High
16404,Loyalty,Medium
16613,Loyalty,Medium
16591,Loyalty,High
15774,Loyalty,Medium
13558,Loyalty,Medium
16930,Loyalty,Low
16533,Loyalty,High
18059,Loyalty,Low
14488,Loyalty,High
16747,Loyalty,High
14333,Loyalty,Medium
13635,Loyalty,Medium
17330,Loyalty,Low
17321,Loyalty,Medium
14815,Loyalty,Medium
15091,Loyalty,Medium
15088,Loyalty,High
15930,Loyalty,Low
16183,Loyalty,Medium
13297,Loyalty,Medium
13801,Loyalty,Medium
16881,Loyalty,Low
17014,Loyalty,High
15255,Loyalty,Low
14184,Loyalty,Low
13351,Loyalty,Low
15739,Loyalty,High
12512,Loyalty,Low
17957,Loyalty,High
15276,Loyalty,Medium
15127,Loyalty,High
16106,Loyalty,High
17666,Loyalty,Medium
13483,Loyalty,Medium
16478,Loyalty,High
17382,Loyalty,High
12789,Loyalty,Low
16020,Loyalty,Medium
17222,Loyalty,Medium
16803,Loyalty,Low
13947,Loyalty,Low
16758,Loyalty,Medium
12719,Loyalty,Medium
17647,Loyalty,Low
14054,Loyalty,Low
12723,Loyalty,High
18033,Loyalty,Low
13845,Loyalty,Medium
15837,Loyalty,High
12628,Loyalty,Low
13177,Loyalty,High
14317,Loyalty,High
16295,Loyalty,Medium
13602,Loyalty,High
16895,Loyalty,Low
17295,Loyalty,High
13504,Loyalty,Low
13422,Loyalty,Low
15264,Loyalty,Medium
16432,Loyalty,Low
13816,Loyalty,Low
14518,Loyalty,Low
13882,Loyalty,High
15937,Loyalty,Low
12923,Loyalty,Medium
17453,Loyalty,Low
15766,Loyalty,Medium
15300,Loyalty,Low
13348,Loyalty,Low
14592,Loyalty,Low
14792,Loyalty,High
17030,Loyalty,Medium
12420,Loyalty,High
14427,Loyalty,High
12519,Loyalty,Medium
13359,Loyalty,Medium
14138,Loyalty,Medium
15297,Loyalty,Low
13876,Loyalty,Medium
12740,Loyalty,Medium
17086,Loyalty,High
13806,Loyalty,High
18096,Loyalty,Low
13587,Loyalty,High
12856,Loyalty,Medium
13419,Loyalty,High
17509,Loyalty,Low
16900,Loyalty,Low
13689,Loyalty,High
13755,Loyalty,Low
16104,Loyalty,High
13259,Loyalty,High
16248,Loyalty,Medium
15612,Loyalty,Low
15787,Loyalty,Medium
16595,Loyalty,Low
13260,Loyalty,Medium
15821,Loyalty,Low
18088,Loyalty,Low
16685,Loyalty,Low
13193,Loyalty,High
13212,Loyalty,Low
14801,Loyalty,Low
16380,Loyalty,Medium
16921,Loyalty,High
15193,Loyalty,Low
14027,Loyalty,Medium
16179,Loyalty,Low
15473,Loyalty,High
17425,Loyalty,Medium
18169,Loyalty,Low
18126,Loyalty,Low
16688,Loyalty,High
16982,Loyalty,Low
15330,Loyalty,Medium
17186,Loyalty,High
13685,Loyalty,Medium
16776,Loyalty,Medium
13980,Loyalty,High
13352,Loyalty,Low
15553,Loyalty,Low
15886,Loyalty,Medium
17203,Loyalty,High
12607,Loyalty,High
17459,Loyalty,Low
12772,Loyalty,High
16561,Loyalty,Low
14121,Loyalty,High
12371,Loyalty,High
17119,Loyalty,Low
17620,Loyalty,Medium
12824,Loyalty,High
14710,Loyalty,High
16120,Loyalty,High
14624,Loyalty,High
16171,Loyalty,High
12536,Loyalty,High
13690,Loyalty,Low
17934,Loyalty,Low
14642,Loyalty,Low
12602,Loyalty,High
16753,Loyalty,Low
17737,Loyalty,High
13464,Loyalty,High
12667,Loyalty,Medium
12498,Loyalty,Low
14537,Loyalty,Low
17279,Loyalty,High
14251,Loyalty,Low
12446,Loyalty,Medium
12631,Loyalty,High
14234,Loyalty,High
14975,Loyalty,High
13853,Loyalty,Medium
16773,Loyalty,Medium
16430,Loyalty,High
16793,Loyalty,Medium
18130,Loyalty,Medium
17614,Loyalty,Low
13858,Loyalty,Medium
14856,Loyalty,High
14089,Loyalty,Low
15478,Loyalty,High
16413,Loyalty,High
13810,Loyalty,Low
16416,Loyalty,High
13006,Loyalty,Medium
17986,Loyalty,Medium
12454,Loyalty,High
14910,Loyalty,Low
16243,Loyalty,High
13878,Loyalty,Low
16934,Loyalty,High
15994,Loyalty,Low
14547,Loyalty,Low
16052,Loyalty,Medium
15113,Loyalty,Low
12475,Loyalty,Low
16542,Loyalty,Medium
18042,Loyalty,Medium
16563,Loyalty,High
17201,Loyalty,Low
17520,Loyalty,Low
13923,Loyalty,Medium
16412,Loyalty,Low
17205,Loyalty,Medium
17534,Loyalty,Low
15335,Loyalty,High
16737,Loyalty,High
15066,Loyalty,Low
17206,Loyalty,Medium
17785,Loyalty,High
16932,Loyalty,High
16363,Loyalty,Low
14830,Loyalty,Medium
17244,Loyalty,Low
15355,Loyalty,Medium
15598,Loyalty,High
15637,Loyalty,Medium
16848,Loyalty,Medium
15678,Loyalty,Low
14015,Loyalty,High
13594,Loyalty,Low
15327,Loyalty,High
14861,Loyalty,Low
14554,Loyalty,Low
12611,Loyalty,High
14179,Loyalty,Low
15604,Loyalty,High
14381,Loyalty,Low
12572,Loyalty,High
16123,Loyalty,High
16851,Loyalty,Medium
17148,Loyalty,High
17549,Loyalty,Medium
17973,Loyalty,Medium
15610,Loyalty,High
15853,Loyalty,High
18019,Loyalty,High
14698,Loyalty,High
16826,Loyalty,Medium
17824,Loyalty,Medium
12522,Loyalty,High
15803,Loyalty,Medium
15006,Loyalty,Medium
17350,Loyalty,High
14799,Loyalty,Low
15814,Loyalty,Medium
16260,Loyalty,Medium
14638,Loyalty,Low
17354,Loyalty,Medium
13245,Loyalty,Low
14923,Loyalty,High
16177,Loyalty,High
13366,Loyalty,Low
16284,Loyalty,Low
16846,Loyalty,Medium
14484,Loyalty,Medium
13897,Loyalty,Low
14585,Loyalty,High
17125,Loyalty,High
15836,Loyalty,High
16313,Loyalty,High
13460,Loyalty,High
12403,Loyalty,Low
14967,Loyalty,Low
15286,Loyalty,Medium
17832,Loyalty,Low
12646,Loyalty,Medium
16015,Loyalty,Medium
16311,Loyalty,High
15728,Loyalty,Low
15740,Loyalty,Medium
13974,Loyalty,Low
15677,Loyalty,High
15000,Loyalty,Medium
16017,Loyalty,Low
13471,Loyalty,Medium
13598,Loyalty,Medium
18005,Loyalty,Low
15427,Loyalty,Low
15022,Loyalty,High
17111,Loyalty,Medium
17836,Loyalty,Medium
14629,Loyalty,Medium
15592,Loyalty,Low
15277,Loyalty,Medium
16491,Loyalty,Low
15516,Loyalty,Medium
14764,Loyalty,Medium
16742,Loyalty,Medium
15142,Loyalty,Medium
17344,Loyalty,Low
18240,Loyalty,Medium
17081,Loyalty,Medium
14474,Loyalty,High
14139,Loyalty,Low
15844,Loyalty,Medium
13176,Loyalty,Medium
12398,Loyalty,High
15345,Loyalty,High
16708,Loyalty,Medium
15963,Loyalty,Medium
18045,Loyalty,Low
13182,Loyalty,Medium
15158,Loyalty,Medium
13028,Loyalty,Low
13978,Loyalty,High
16056,Loyalty,High
12812,Loyalty,Medium
16071,Loyalty,Medium
14539,Loyalty,Medium
14550,Loyalty,Medium
17712,Loyalty,High
14102,Loyalty,High
14598,Loyalty,Low
15320,Loyalty,High
16415,Loyalty,Medium
12448,Loyalty,High
12827,Loyalty,Medium
16345,Loyalty,High
15993,Loyalty,Medium
17895,Loyalty,Low
15948,Loyalty,High
15659,Loyalty,High
18154,Loyalty,High
12630,Loyalty,Low
13363,Loyalty,Low
18276,Loyalty,Low
17684,Loyalty,High
17878,Loyalty,Low
14752,Loyalty,Medium
16847,Loyalty,Low
14971,Loyalty,Low
17545,Loyalty,Medium
16026,Loyalty,Medium
16513,Loyalty,Medium
12430,Loyalty,Low
14357,Loyalty,Medium
16855,Loyalty,Low
16680,Loyalty,Low
18035,Loyalty,High
16648,Loyalty,Medium
16164,Loyalty,High
14218,Loyalty,Low
15096,Loyalty,Medium
18030,Loyalty,Low
14416,Loyalty,Medium
17839,Loyalty,Medium
16601,Loyalty,Medium
12912,Loyalty,Medium
13278,Loyalty,Medium
14582,Loyalty,High
15748,Loyalty,High
16079,Loyalty,Medium
17590,Loyalty,Low
15054,Loyalty,Medium
14158,Loyalty,Medium
15385,Loyalty,Medium
16506,Loyalty,Low
13822,Loyalty,High
18067,Loyalty,Low
16190,Loyalty,Medium
15444,Loyalty,Low
13607,Loyalty,Medium
12581,Loyalty,High
15360,Loyalty,High
13103,Loyalty,Medium
15667,Loyalty,Low
13651,Loyalty,High
12552,Loyalty,Low
16127,Loyalty,Low
12588,Loyalty,Medium
15977,Loyalty,Medium
13697,Loyalty,High
14345,Loyalty,High
17503,Loyalty,Medium
16830,Loyalty,Medium
17495,Loyalty,Low
12491,Loyalty,High
14485,Loyalty,Medium
13868,Loyalty,High
15423,Loyalty,Medium
17668,Loyalty,High
16971,Loyalty,Low
16352,Loyalty,High
16884,Loyalty,High
15830,Loyalty,Medium
14216,Loyalty,High
15275,Loyalty,High
16790,Loyalty,High
15576,Loyalty,Low
18105,Loyalty,Low
18164,Loyalty,Medium
14974,Loyalty,High
17947,Loyalty,Medium
13318,Loyalty,High
18104,Loyalty,Medium
13271,Loyalty,Low
17595,Loyalty,High
14528,Loyalty,High
17432,Loyalty,Low
16337,Loyalty,High
14098,Loyalty,Low
15551,Loyalty,Low
16347,Loyalty,Low
13721,Loyalty,Low
16322,Loyalty,Low
17403,Loyalty,High
16914,Loyalty,Medium
16602,Loyalty,High
12544,Loyalty,High
13914,Loyalty,Medium
13467,Loyalty,Low
17221,Loyalty,Low
17078,Loyalty,High
13447,Loyalty,High
15010,Loyalty,Low
18022,Loyalty,High
16318,Loyalty,Low
17274,Loyalty,Medium
15597,Loyalty,Medium
17233,Loyalty,High
16887,Loyalty,Medium
13938,Loyalty,Medium
17084,Loyalty,High
14882,Loyalty,Medium
15017,Loyalty,Low
12882,Loyalty,Medium
17387,Loyalty,Low
13727,Loyalty,Low
13532,Loyalty,High
16445,Loyalty,Medium
15156,Loyalty,Medium
16372,Loyalty,Medium
17608,Loyalty,High
12638,Loyalty,Low
14174,Loyalty,Low
14039,Loyalty,Low
13040,Loyalty,Low
15883,Loyalty,High
14664,Loyalty,High
15526,Loyalty,Low
17831,Loyalty,High
15025,Loyalty,Medium
12357,Loyalty,Medium
17761,Loyalty,Medium
15870,Loyalty,Medium
14080,Loyalty,High
17623,Loyalty,Low
13673,Loyalty,Low
14073,Loyalty,Low
16070,Loyalty,High
13066,Loyalty,Low
14929,Loyalty,High
13710,Loyalty,Medium
16732,Loyalty,High
14140,Loyalty,Low
17219,Loyalty,Medium
16505,Loyalty,Low
15957,Loyalty,Medium
18123,Loyalty,Low
15043,Loyalty,Medium
17313,Loyalty,High
18216,Loyalty,High
17022,Loyalty,High
15153,Loyalty,Medium
16759,Loyalty,High
16751,Loyalty,Medium
12893,Loyalty,Medium
14836,Loyalty,Low
17011,Loyalty,Low
12532,Loyalty,High
17038,Loyalty,Low
14968,Loyalty,Low
12504,Loyalty,High
16516,Loyalty,Low
13522,Loyalty,High
15986,Loyalty,Medium
13992,Loyalty,Medium
14354,Loyalty,Low
16986,Loyalty,Medium
16953,Loyalty,High
18274,Loyalty,Medium
15450,Loyalty,High
15531,Loyalty,Low
17500,Loyalty,Low
17197,Loyalty,Low
16025,Loyalty,High
12659,Loyalty,Low
17461,Loyalty,Medium
17791,Loyalty,High
15463,Loyalty,High
17977,Loyalty,High
12617,Loyalty,Low
14863,Loyalty,Low
16903,Loyalty,Medium
12508,Loyalty,Medium
17502,Loyalty,High
12538,Loyalty,Low
17901,Loyalty,Medium
14789,Loyalty,Low
18209,Loyalty,Low
12985,Loyalty,High
15557,Loyalty,Medium
16433,Loyalty,Low
15692,Loyalty,Medium
17052,Loyalty,High
16368,Loyalty,Medium
18014,Loyalty,Medium
13732,Loyalty,Low
13091,Loyalty,Medium
14661,Loyalty,High
13170,Loyalty,Medium
15654,Loyalty,High
13146,Loyalty,Medium
14788,Loyalty,Medium
13603,Loyalty,Low
14382,Loyalty,Low
16720,Loyalty,High
14904,Loyalty,High
14494,Loyalty,Medium
14902,Loyalty,High
16936,Loyalty,Medium
12938,Loyalty,High
15168,Loyalty,Low
17538,Loyalty,Medium
18082,Loyalty,High
18117,Loyalty,Medium
15458,Loyalty,High
17566,Loyalty,High
16207,Loyalty,Medium
12762,Loyalty,Medium
17793,Loyalty,Medium
14953,Loyalty,Low
16504,Loyalty,Low
12374,Loyalty,Low
15009,Loyalty,Low
16423,Loyalty,Medium
15419,Loyalty,Low
17510,Loyalty,Low
15758,Loyalty,Medium
15524,Loyalty,Low
14725,Loyalty,Medium
14666,Loyalty,High
14714,Loyalty,High
17153,Loyalty,Low
12950,Loyalty,Low
15720,Loyalty,Low
18181,Loyalty,Low
15556,Loyalty,Medium
17357,Loyalty,High
12890,Loyalty,Medium
13449,Loyalty,Low
15269,Loyalty,Medium
14385,Loyalty,Medium
15900,Loyalty,Low
17680,Loyalty,High
13926,Loyalty,Medium
16204,Loyalty,High
17896,Loyalty,Medium
17835,Loyalty,Medium
15432,Loyalty,Medium
18006,Loyalty,Medium
15657,Loyalty,High
17237,Loyalty,Low
13160,Loyalty,Medium
12847,Loyalty,High
17397,Loyalty,Low
17985,Loyalty,Medium
14362,Loyalty,Medium
13828,Loyalty,High
15435,Loyalty,Medium
12445,Loyalty,High
12603,Loyalty,High
14641,Loyalty,Medium
12618,Loyalty,Medium
15621,Loyalty,Low
12391,Loyalty,Low
18034,Loyalty,High
17286,Loyalty,High
17904,Loyalty,High
17301,Loyalty,Low
15368,Loyalty,High
14793,Loyalty,Medium
17650,Loyalty,High
12702,Loyalty,High
14881,Loyalty,Medium
16784,Loyalty,Medium
14052,Loyalty,High
18110,Loyalty,Low
17561,Loyalty,High
15988,Loyalty,Medium
17523,Loyalty,Low
14950,Loyalty,Medium
16666,Loyalty,High
14860,Loyalty,Medium
17636,Loyalty,Medium
13832,Loyalty,Medium
13142,Loyalty,High
16366,Loyalty,Medium
14300,Loyalty,Medium
12349,Loyalty,Medium
12658,Loyalty,High
12795,Loyalty,High
15567,Loyalty,Medium
15645,Loyalty,Low
16406,Loyalty,High
15857,Loyalty,Low
12984,Loyalty,Low
17253,Loyalty,High
13739,Loyalty,Low
18139,Loyalty,Medium
15274,Loyalty,Medium
17010,Loyalty,Low
15115,Loyalty,Low
17100,Loyalty,Medium
15699,Loyalty,Low
13403,Loyalty,High
16956,Loyalty,Low
17600,Loyalty,Medium
15877,Loyalty,Low
14424,Loyalty,High
13322,Loyalty,High
17297,Loyalty,Medium
13986,Loyalty,High
12920,Loyalty,High
18249,Loyalty,Medium
15634,Loyalty,Low
16376,Loyalty,High
16811,Loyalty,Medium
12452,Loyalty,Low
14581,Loyalty,Medium
14675,Loyalty,Medium
17290,Loyalty,High
16343,Loyalty,High
13638,Loyalty,Low
16482,Loyalty,High
12784,Loyalty,Low
17458,Loyalty,Low
14785,Loyalty,Medium
17254,Loyalty,High
17767,Loyalty,Medium
15725,Loyalty,Medium
17247,Loyalty,Low
18184,Loyalty,Medium
15428,Loyalty,Medium
17727,Loyalty,High
14756,Loyalty,Medium
16856,Loyalty,Medium
14703,Loyalty,High
17385,Loyalty,Low
12531,Loyalty,Medium
15872,Loyalty,High
14966,Loyalty,Medium
17232,Loyalty,High
17468,Loyalty,Medium
13332,Loyalty,Low
14946,Loyalty,High
13256,Loyalty,Low
13596,Loyalty,High
16024,Loyalty,Medium
14954,Loyalty,Low
17885,Loyalty,High
14093,Loyalty,High
14893,Loyalty,Medium
15721,Loyalty,Medium
17852,Loyalty,Medium
13844,Loyalty,High
12479,Loyalty,Medium
12660,Loyalty,High
15540,Loyalty,Low
17379,Loyalty,Low
16800,Loyalty,High
17806,Loyalty,Low
17359,Loyalty,High
13188,Loyalty,High
14480,Loyalty,Medium
13349,Loyalty,Medium
15619,Loyalty,Low
15148,Loyalty,Low
14601,Loyalty,High
15783,Loyalty,Low
17772,Loyalty,Low
14126,Loyalty,Medium
16479,Loyalty,Medium
13428,Loyalty,Medium
15790,Loyalty,High
13521,Loyalty,High
14349,Loyalty,High
18058,Loyalty,Medium
12953,Loyalty,Medium
12966,Loyalty,High
15060,Loyalty,Low
17911,Loyalty,High
14804,Loyalty,High
15904,Loyalty,Medium
16789,Loyalty,Medium
12558,Loyalty,Medium
17942,Loyalty,Low
12587,Loyalty,Medium
13560,Loyalty,High
15539,Loyalty,Low
13017,Loyalty,Medium
18174,Loyalty,Medium
13153,Loyalty,High
15773,Loyalty,High
17936,Loyalty,High
16535,Loyalty,High
16988,Loyalty,High
15097,Loyalty,High
18015,Loyalty,High
16597,Loyalty,Low
13790,Loyalty,Low
14219,Loyalty,High
12367,Loyalty,Low
17383,Loyalty,High
12478,Loyalty,Low
15992,Loyalty,High
15318,Loyalty,Medium
17914,Loyalty,Low
16528,Loyalty,Medium
12442,Loyalty,Medium
16569,Loyalty,Low
12650,Loyalty,Medium
14578,Loyalty,Medium
16000,Loyalty,Low
15195,Loyalty,Medium
14087,Loyalty,Low
14204,Loyalty,High
15471,Loyalty,High
13436,Loyalty,Medium
15520,Loyalty,Medium
13298,Loyalty,Medium
14569,Loyalty,Low
12713,Loyalty,Low
17850,Snacks,Medium
13047,Snacks,Medium
12583,Snacks,Medium
13748,Snacks,High
15100,Snacks,Medium
15291,Snacks,Low
14688,Snacks,Low
17809,Snacks,High
15311,Snacks,Low
14527,Snacks,Medium
16098,Snacks,Medium
18074,Snacks,Medium
17420,Snacks,High
16029,Snacks,Low
16250,Snacks,High
12431,Snacks,High
17511,Snacks,Low
17548,Snacks,Low
13705,Snacks,Low
13747,Snacks,Medium
13408,Snacks,Medium
13767,Snacks,High
17924,Snacks,Medium
13448,Snacks,Medium
15862,Snacks,Low
15513,Snacks,High
12791,Snacks,Medium
16218,Snacks,High
14045,Snacks,Medium
14307,Snacks,Medium
17908,Snacks,Medium
17920,Snacks,Medium
15287,Snacks,Medium
12838,Snacks,High
13255,Snacks,Low
16583,Snacks,High
18085,Snacks,Low
13758,Snacks,High
13694,Snacks,Medium
15983,Snacks,Low
14849,Snacks,High
17968,Snacks,High
16210,Snacks,Low
17897,Snacks,Medium
17377,Snacks,Medium
16552,Snacks,Medium
17181,Snacks,High
17951,Snacks,Low
14729,Snacks,Medium
12748,Snacks,High
15012,Snacks,High
12868,Snacks,High
17572,Snacks,Medium
14078,Snacks,High
14001,Snacks,Low
12662,Snacks,High
15525,Snacks,High
14237,Snacks,Low
17905,Snacks,High
15485,Snacks,Medium
12433,Snacks,High
16955,Snacks,High
15350,Snacks,Low
15605,Snacks,Medium
18144,Snacks,Medium
15922,Snacks,Medium
14594,Snacks,High
15165,Snacks,Low
14911,Snacks,High
16456,Snacks,Low
17841,Snacks,Low
12472,Snacks,Low
17346,Snacks,High
17643,Snacks,High
17873,Snacks,High
13093,Snacks,High
12921,Snacks,Medium
13468,Snacks,Low
17760,Snacks,Medium
16928,Snacks,Low
16048,Snacks,High
16274,Snacks,High
14496,Snacks,High
14696,Snacks,Medium
16539,Snacks,Low
17025,Snacks,Medium
13777,Snacks,High
17690,Snacks,High
12947,Snacks,High
17460,Snacks,Medium
18229,Snacks,High
14142,Snacks,Low
17069,Snacks,Medium
13065,Snacks,High
14606,Snacks,Medium
16835,Snacks,Medium
15235,Snacks,Low
13576,Snacks,Medium
18011,Snacks,Low
13090,Snacks,Medium
15694,Snacks,High
14741,Snacks,Medium
13715,Snacks,High
14092,Snacks,Low
17732,Snacks,Medium
12855,Snacks,High
15752,Snacks,High
17855,Snacks,Low
14047,Snacks,Low
17925,Snacks,Medium
13941,Snacks,High
17017,Snacks,Low
14135,Snacks,Low
13108,Snacks,Low
12471,Snacks,High
15601,Snacks,High
13418,Snacks,High
14766,Snacks,Medium
15658,Snacks,Medium
14388,Snacks,High
14901,Snacks,Low
18041,Snacks,Medium
15955,Snacks,Low
15070,Snacks,Medium
16244,Snacks,High
15111,Snacks,Low
14390,Snacks,Low
16546,Snacks,Medium
15260,Snacks,Medium
13305,Snacks,Low
14491,Snacks,High
14060,Snacks,Medium
15923,Snacks,High
16752,Snacks,High
17287,Snacks,Low
15363,Snacks,Medium
12915,Snacks,Medium
15544,Snacks,High
15738,Snacks,High
16042,Snacks,Low
17381,Snacks,Medium
15827,Snacks,Low
14180,Snacks,Low
13117,Snacks,Medium
16916,Snacks,High
17964,Snacks,Medium
14466,Snacks,Medium
17235,Snacks,Medium
16510,Snacks,High
17802,Snacks,Low
15107,Snacks,Low
17976,Snacks,Medium
14449,Snacks,High
15838,Snacks,High
16781,Snacks,Low
17547,Snacks,Medium
13491,Snacks,High
16186,Snacks,Medium
17685,Snacks,Medium
17581,Snacks,Low
15732,Snacks,Medium
13138,Snacks,High
15823,Snacks,Medium
17567,Snacks,Low
15061,Snacks,Low
16203,Snacks,Low
15640,Snacks,High
15574,Snacks,Medium
16770,Snacks,Low
17838,Snacks,Medium
17228,Snacks,Low
14829,Snacks,High
17412,Snacks,High
14031,Snacks,Low
14775,Snacks,Medium
12971,Snacks,Medium
15834,Snacks,Low
17659,Snacks,Medium
15299,Snacks,High
15646,Snacks,High
13958,Snacks,High
14443,Snacks,Medium
14156,Snacks,Low
16995,Snacks,Low
13402,Snacks,High
18168,Snacks,Low
17757,Snacks,Low
14625,Snacks,Medium
13011,Snacks,High
13798,Snacks,High
15384,Snacks,Low
14264,Snacks,Medium
13295,Snacks,Medium
16754,Snacks,Medium
16634,Snacks,Medium
18239,Snacks,High
14576,Snacks,High
13145,Snacks,High
14395,Snacks,High
14865,Snacks,Low
15093,Snacks,Medium
12738,Snacks,Low
16150,Snacks,Low
17552,Snacks,High
14236,Snacks,Medium
17961,Snacks,High
14573,Snacks,High
17135,Snacks,Medium
17396,Snacks,High
14213,Snacks,Medium
12967,Snacks,Medium
12686,Snacks,Low
14679,Snacks,Low
15240,Snacks,High
18225,Snacks,High
13370,Snacks,High
16883,Snacks,Low
13520,Snacks,High
12841,Snacks,Medium
16905,Snacks,Medium
12427,Snacks,Low
17967,Snacks,High
16891,Snacks,Low
14589,Snacks,Medium
14680,Snacks,High
17884,Snacks,Low
12557,Snacks,Low
14083,Snacks,Low
13013,Snacks,Low
14210,Snacks,Medium
16477,Snacks,High
12600,Snacks,Medium
16013,Snacks,Low
17949,Snacks,Medium
12779,Snacks,Low
16926,Snacks,Low
17787,Snacks,High
12682,Snacks,Low
14723,Snacks,Low
17954,Snacks,Medium
17819,Snacks,Low
12712,Snacks,Low
15373,Snacks,Low
16140,Snacks,High
17198,Snacks,Medium
17238,Snacks,Medium
12793,Snacks,High
15769,Snacks,Low
14396,Snacks,High
14898,Snacks,Low
12725,Snacks,Medium
16725,Snacks,High
12395,Snacks,Low
16455,Snacks,High
13081,Snacks,Medium
15545,Snacks,Medium
17243,Snacks,High
15465,Snacks,Medium
15708,Snacks,Low
13089,Snacks,Medium
16033,Snacks,Medium
13838,Snacks,Medium
15351,Snacks,Medium
18055,Snacks,Medium
15038,Snacks,High
18109,Snacks,Medium
13069,Snacks,High
16241,Snacks,High
14800,Snacks,Medium
16839,Snacks,High
16168,Snacks,Medium
16931,Snacks,Medium
16814,Snacks,Medium
13269,Snacks,Medium
14813,Snacks,Low
12567,Snacks,Medium
17062,Snacks,Low
15332,Snacks,High
14810,Snacks,High
16353,Snacks,Low
18118,Snacks,High
13831,Snacks,Low
13506,Snacks,Low
17796,Snacks,High
15716,Snacks,Medium
18156,Snacks,Medium
15221,Snacks,Medium
16983,Snacks,Medium
17059,Snacks,Low
16327,Snacks,Low
17211,Snacks,Low
17026,Snacks,Medium
15570,Snacks,Low
15880,Snacks,Medium
16718,Snacks,High
15808,Snacks,High
17858,Snacks,High
16393,Snacks,High
14161,Snacks,Medium
17863,Snacks,High
16411,Snacks,High
16402,Snacks,High
15023,Snacks,Low
17402,Snacks,Low
15426,Snacks,High
12647,Snacks,High
15894,Snacks,High
15867,Snacks,Medium
14506,Snacks,High
15555,Snacks,Low
13034,Snacks,High
15889,Snacks,Low
15953,Snacks,Medium
16143,Snacks,Low
